Data e ora,Temp. [°C],Prec. [mm],Data,Ora
09.09.2019 19:00,16.2,0.0,09.09.2019,19:00
09.09.2019 19:10,16.3,0.0,09.09.2019,19:10
09.09.2019 19:20,16.2,0.0,09.09.2019,19:20
09.09.2019 19:30,16.4,0.0,09.09.2019,19:30
09.09.2019 19:40,15.9,0.0,09.09.2019,19:40
09.09.2019 19:50,16.4,0.0,09.09.2019,19:50
09.09.2019 20:00,15.4,0.0,09.09.2019,20:00
09.09.2019 20:10,15.2,0.0,09.09.2019,20:10
09.09.2019 20:20,15.0,0.0,09.09.2019,20:20
09.09.2019 20:30,14.9,0.0,09.09.2019,20:30
09.09.2019 20:40,14.9,0.0,09.09.2019,20:40
09.09.2019 20:50,14.6,0.0,09.09.2019,20:50
09.09.2019 21:00,14.8,0.0,09.09.2019,21:00
09.09.2019 21:10,14.5,0.0,09.09.2019,21:10
09.09.2019 21:20,14.5,0.0,09.09.2019,21:20
09.09.2019 21:30,14.3,0.0,09.09.2019,21:30
09.09.2019 21:40,14.9,0.0,09.09.2019,21:40
09.09.2019 21:50,14.3,0.0,09.09.2019,21:50
09.09.2019 22:00,14.3,0.0,09.09.2019,22:00
09.09.2019 22:10,14.3,0.0,09.09.2019,22:10
09.09.2019 22:20,14.3,0.0,09.09.2019,22:20
09.09.2019 22:30,14.3,0.0,09.09.2019,22:30
09.09.2019 22:40,14.5,0.0,09.09.2019,22:40
09.09.2019 22:50,14.3,0.0,09.09.2019,22:50
09.09.2019 23:00,14.6,0.0,09.09.2019,23:00
09.09.2019 23:10,14.3,0.0,09.09.2019,23:10
09.09.2019 23:20,14.7,0.0,09.09.2019,23:20
09.09.2019 23:30,14.8,0.0,09.09.2019,23:30
09.09.2019 23:40,15.0,0.0,09.09.2019,23:40
09.09.2019 23:50,14.7,0.0,09.09.2019,23:50
10.09.2019 00:00,14.8,0.0,10.09.2019,00:00
10.09.2019 00:10,15.6,0.0,10.09.2019,00:10
10.09.2019 00:20,15.2,0.0,10.09.2019,00:20
10.09.2019 00:30,14.8,0.0,10.09.2019,00:30
10.09.2019 00:40,14.9,0.0,10.09.2019,00:40
10.09.2019 00:50,14.6,0.0,10.09.2019,00:50
10.09.2019 01:00,14.8,0.0,10.09.2019,01:00
10.09.2019 01:10,14.7,0.0,10.09.2019,01:10
10.09.2019 01:20,15.0,0.0,10.09.2019,01:20
10.09.2019 01:30,14.9,0.0,10.09.2019,01:30
10.09.2019 01:40,15.0,0.0,10.09.2019,01:40
10.09.2019 01:50,14.8,0.0,10.09.2019,01:50
10.09.2019 02:00,14.6,0.0,10.09.2019,02:00
10.09.2019 02:10,14.8,0.0,10.09.2019,02:10
10.09.2019 02:20,14.4,0.0,10.09.2019,02:20
10.09.2019 02:30,14.3,0.0,10.09.2019,02:30
10.09.2019 02:40,14.4,0.0,10.09.2019,02:40
10.09.2019 02:50,14.1,0.0,10.09.2019,02:50
10.09.2019 03:00,14.3,0.0,10.09.2019,03:00
10.09.2019 03:10,14.2,0.0,10.09.2019,03:10
10.09.2019 03:20,14.5,0.0,10.09.2019,03:20
10.09.2019 03:30,14.3,0.0,10.09.2019,03:30
10.09.2019 03:40,14.5,0.0,10.09.2019,03:40
10.09.2019 03:50,14.6,0.0,10.09.2019,03:50
10.09.2019 04:00,14.7,0.0,10.09.2019,04:00
10.09.2019 04:10,14.0,0.0,10.09.2019,04:10
10.09.2019 04:20,14.3,0.0,10.09.2019,04:20
10.09.2019 04:30,14.3,0.0,10.09.2019,04:30
10.09.2019 04:40,14.2,0.0,10.09.2019,04:40
10.09.2019 04:50,14.3,0.0,10.09.2019,04:50
10.09.2019 05:00,14.3,0.0,10.09.2019,05:00
10.09.2019 05:10,14.2,0.0,10.09.2019,05:10
10.09.2019 05:20,14.2,0.0,10.09.2019,05:20
10.09.2019 05:30,14.3,0.0,10.09.2019,05:30
10.09.2019 05:40,14.4,0.0,10.09.2019,05:40
10.09.2019 05:50,14.3,0.0,10.09.2019,05:50
10.09.2019 06:00,14.5,0.0,10.09.2019,06:00
10.09.2019 06:10,14.9,0.0,10.09.2019,06:10
10.09.2019 06:20,14.7,0.0,10.09.2019,06:20
10.09.2019 06:30,15.1,0.0,10.09.2019,06:30
10.09.2019 06:40,15.6,0.0,10.09.2019,06:40
10.09.2019 06:50,16.0,0.0,10.09.2019,06:50
10.09.2019 07:00,15.6,0.0,10.09.2019,07:00
10.09.2019 07:10,16.5,0.0,10.09.2019,07:10
10.09.2019 07:20,16.1,0.0,10.09.2019,07:20
10.09.2019 07:30,16.4,0.0,10.09.2019,07:30
10.09.2019 07:40,16.5,0.0,10.09.2019,07:40
10.09.2019 07:50,16.7,0.0,10.09.2019,07:50
10.09.2019 08:00,17.0,0.0,10.09.2019,08:00
10.09.2019 08:10,17.0,0.0,10.09.2019,08:10
10.09.2019 08:20,17.1,0.0,10.09.2019,08:20
10.09.2019 08:30,17.4,0.0,10.09.2019,08:30
10.09.2019 08:40,17.5,0.0,10.09.2019,08:40
10.09.2019 08:50,17.6,0.0,10.09.2019,08:50
10.09.2019 09:00,17.9,0.0,10.09.2019,09:00
10.09.2019 09:10,17.7,0.0,10.09.2019,09:10
10.09.2019 09:20,18.1,0.0,10.09.2019,09:20
10.09.2019 09:30,18.0,0.0,10.09.2019,09:30
10.09.2019 09:40,18.3,0.0,10.09.2019,09:40
10.09.2019 09:50,18.2,0.0,10.09.2019,09:50
10.09.2019 10:00,18.5,0.0,10.09.2019,10:00
10.09.2019 10:10,18.8,0.0,10.09.2019,10:10
10.09.2019 10:20,19.1,0.0,10.09.2019,10:20
10.09.2019 10:30,19.3,0.0,10.09.2019,10:30
10.09.2019 10:40,19.5,0.0,10.09.2019,10:40
10.09.2019 10:50,19.5,0.0,10.09.2019,10:50
10.09.2019 11:00,19.9,0.0,10.09.2019,11:00
10.09.2019 11:10,19.8,0.0,10.09.2019,11:10
10.09.2019 11:20,20.0,0.0,10.09.2019,11:20
10.09.2019 11:30,20.0,0.0,10.09.2019,11:30
10.09.2019 11:40,20.1,0.0,10.09.2019,11:40
10.09.2019 11:50,20.0,0.0,10.09.2019,11:50
10.09.2019 12:00,20.1,0.0,10.09.2019,12:00
10.09.2019 12:10,20.1,0.0,10.09.2019,12:10
10.09.2019 12:20,20.2,0.0,10.09.2019,12:20
10.09.2019 12:30,20.1,0.0,10.09.2019,12:30
10.09.2019 12:40,19.9,0.0,10.09.2019,12:40
10.09.2019 12:50,20.3,0.0,10.09.2019,12:50
10.09.2019 13:00,20.2,0.0,10.09.2019,13:00
10.09.2019 13:10,19.6,0.0,10.09.2019,13:10
10.09.2019 13:20,19.2,0.0,10.09.2019,13:20
10.09.2019 13:30,20.1,0.0,10.09.2019,13:30
10.09.2019 13:40,19.6,0.0,10.09.2019,13:40
10.09.2019 13:50,20.5,0.0,10.09.2019,13:50
10.09.2019 14:00,20.4,0.0,10.09.2019,14:00
10.09.2019 14:10,20.6,0.0,10.09.2019,14:10
10.09.2019 14:20,20.4,0.0,10.09.2019,14:20
10.09.2019 14:30,20.5,0.0,10.09.2019,14:30
10.09.2019 14:40,20.3,0.0,10.09.2019,14:40
10.09.2019 14:50,20.3,0.0,10.09.2019,14:50
10.09.2019 15:00,20.2,0.0,10.09.2019,15:00
10.09.2019 15:10,20.0,0.0,10.09.2019,15:10
10.09.2019 15:20,20.0,0.0,10.09.2019,15:20
10.09.2019 15:30,20.1,0.0,10.09.2019,15:30
10.09.2019 15:40,20.1,0.0,10.09.2019,15:40
10.09.2019 15:50,20.0,0.0,10.09.2019,15:50
10.09.2019 16:00,20.0,0.0,10.09.2019,16:00
10.09.2019 16:10,20.1,0.0,10.09.2019,16:10
10.09.2019 16:20,20.2,0.0,10.09.2019,16:20
10.09.2019 16:30,20.1,0.0,10.09.2019,16:30
10.09.2019 16:40,19.9,0.0,10.09.2019,16:40
10.09.2019 16:50,19.8,0.0,10.09.2019,16:50
10.09.2019 17:00,19.8,0.0,10.09.2019,17:00
10.09.2019 17:10,19.3,0.0,10.09.2019,17:10
10.09.2019 17:20,19.7,0.0,10.09.2019,17:20
10.09.2019 17:30,19.8,0.0,10.09.2019,17:30
10.09.2019 17:40,19.2,0.0,10.09.2019,17:40
10.09.2019 17:50,19.6,0.0,10.09.2019,17:50
10.09.2019 18:00,19.0,0.0,10.09.2019,18:00
10.09.2019 18:10,18.4,0.0,10.09.2019,18:10
10.09.2019 18:20,18.5,0.0,10.09.2019,18:20
10.09.2019 18:30,18.5,0.0,10.09.2019,18:30
10.09.2019 18:40,18.5,0.0,10.09.2019,18:40
10.09.2019 18:50,17.9,0.0,10.09.2019,18:50
10.09.2019 19:00,17.8,0.0,10.09.2019,19:00
10.09.2019 19:10,17.9,0.0,10.09.2019,19:10
10.09.2019 19:20,17.6,0.0,10.09.2019,19:20
10.09.2019 19:30,17.8,0.0,10.09.2019,19:30
10.09.2019 19:40,17.4,0.0,10.09.2019,19:40
10.09.2019 19:50,17.5,0.0,10.09.2019,19:50
10.09.2019 20:00,17.9,0.0,10.09.2019,20:00
10.09.2019 20:10,17.5,0.0,10.09.2019,20:10
10.09.2019 20:20,17.4,0.0,10.09.2019,20:20
10.09.2019 20:30,17.2,0.0,10.09.2019,20:30
10.09.2019 20:40,16.9,0.0,10.09.2019,20:40
10.09.2019 20:50,16.7,0.0,10.09.2019,20:50
10.09.2019 21:00,16.9,0.0,10.09.2019,21:00
10.09.2019 21:10,16.5,0.0,10.09.2019,21:10
10.09.2019 21:20,17.1,0.0,10.09.2019,21:20
10.09.2019 21:30,17.0,0.0,10.09.2019,21:30
10.09.2019 21:40,16.9,0.0,10.09.2019,21:40
10.09.2019 21:50,16.7,0.0,10.09.2019,21:50
10.09.2019 22:00,16.5,0.0,10.09.2019,22:00
10.09.2019 22:10,16.1,0.0,10.09.2019,22:10
10.09.2019 22:20,15.8,0.0,10.09.2019,22:20
10.09.2019 22:30,15.6,0.0,10.09.2019,22:30
10.09.2019 22:40,15.4,0.0,10.09.2019,22:40
10.09.2019 22:50,15.3,0.0,10.09.2019,22:50
10.09.2019 23:00,15.2,0.0,10.09.2019,23:00
10.09.2019 23:10,15.1,0.0,10.09.2019,23:10
10.09.2019 23:20,15.2,0.0,10.09.2019,23:20
10.09.2019 23:30,14.9,0.0,10.09.2019,23:30
10.09.2019 23:40,14.8,0.0,10.09.2019,23:40
10.09.2019 23:50,14.7,0.0,10.09.2019,23:50
11.09.2019 00:00,14.8,0.0,11.09.2019,00:00
11.09.2019 00:10,14.8,0.0,11.09.2019,00:10
11.09.2019 00:20,14.8,0.0,11.09.2019,00:20
11.09.2019 00:30,14.7,0.0,11.09.2019,00:30
11.09.2019 00:40,14.6,0.0,11.09.2019,00:40
11.09.2019 00:50,15.0,0.0,11.09.2019,00:50
11.09.2019 01:00,14.8,0.0,11.09.2019,01:00
11.09.2019 01:10,14.5,0.0,11.09.2019,01:10
11.09.2019 01:20,14.1,0.0,11.09.2019,01:20
11.09.2019 01:30,13.6,0.0,11.09.2019,01:30
11.09.2019 01:40,14.0,0.0,11.09.2019,01:40
11.09.2019 01:50,14.1,0.0,11.09.2019,01:50
11.09.2019 02:00,14.3,0.0,11.09.2019,02:00
11.09.2019 02:10,14.1,0.0,11.09.2019,02:10
11.09.2019 02:20,13.9,0.0,11.09.2019,02:20
11.09.2019 02:30,13.9,0.0,11.09.2019,02:30
11.09.2019 02:40,14.0,0.0,11.09.2019,02:40
11.09.2019 02:50,14.1,0.0,11.09.2019,02:50
11.09.2019 03:00,14.4,0.0,11.09.2019,03:00
11.09.2019 03:10,13.8,0.0,11.09.2019,03:10
11.09.2019 03:20,14.1,0.0,11.09.2019,03:20
11.09.2019 03:30,13.6,0.0,11.09.2019,03:30
11.09.2019 03:40,13.7,0.0,11.09.2019,03:40
11.09.2019 03:50,13.9,0.0,11.09.2019,03:50
11.09.2019 04:00,13.3,0.0,11.09.2019,04:00
11.09.2019 04:10,13.6,0.0,11.09.2019,04:10
11.09.2019 04:20,13.4,0.0,11.09.2019,04:20
11.09.2019 04:30,13.5,0.0,11.09.2019,04:30
11.09.2019 04:40,13.8,0.0,11.09.2019,04:40
11.09.2019 04:50,13.5,0.0,11.09.2019,04:50
11.09.2019 05:00,13.7,0.0,11.09.2019,05:00
11.09.2019 05:10,13.6,0.0,11.09.2019,05:10
11.09.2019 05:20,13.6,0.0,11.09.2019,05:20
11.09.2019 05:30,13.9,0.0,11.09.2019,05:30
11.09.2019 05:40,14.0,0.0,11.09.2019,05:40
11.09.2019 05:50,14.1,0.0,11.09.2019,05:50
11.09.2019 06:00,14.6,0.0,11.09.2019,06:00
11.09.2019 06:10,14.2,0.0,11.09.2019,06:10
11.09.2019 06:20,14.3,0.0,11.09.2019,06:20
11.09.2019 06:30,14.4,0.0,11.09.2019,06:30
11.09.2019 06:40,14.6,0.0,11.09.2019,06:40
11.09.2019 06:50,14.9,0.0,11.09.2019,06:50
11.09.2019 07:00,15.5,0.0,11.09.2019,07:00
11.09.2019 07:10,16.2,0.0,11.09.2019,07:10
11.09.2019 07:20,16.3,0.0,11.09.2019,07:20
11.09.2019 07:30,16.6,0.0,11.09.2019,07:30
11.09.2019 07:40,16.8,0.0,11.09.2019,07:40
11.09.2019 07:50,16.9,0.0,11.09.2019,07:50
11.09.2019 08:00,17.1,0.0,11.09.2019,08:00
11.09.2019 08:10,17.2,0.0,11.09.2019,08:10
11.09.2019 08:20,17.5,0.0,11.09.2019,08:20
11.09.2019 08:30,17.8,0.0,11.09.2019,08:30
11.09.2019 08:40,18.1,0.0,11.09.2019,08:40
11.09.2019 08:50,18.4,0.0,11.09.2019,08:50
11.09.2019 09:00,18.7,0.0,11.09.2019,09:00
11.09.2019 09:10,18.8,0.0,11.09.2019,09:10
11.09.2019 09:20,18.9,0.0,11.09.2019,09:20
11.09.2019 09:30,19.3,0.0,11.09.2019,09:30
11.09.2019 09:40,19.5,0.0,11.09.2019,09:40
11.09.2019 09:50,19.8,0.0,11.09.2019,09:50
11.09.2019 10:00,20.0,0.0,11.09.2019,10:00
11.09.2019 10:10,20.1,0.0,11.09.2019,10:10
11.09.2019 10:20,20.3,0.0,11.09.2019,10:20
11.09.2019 10:30,20.6,0.0,11.09.2019,10:30
11.09.2019 10:40,20.6,0.0,11.09.2019,10:40
11.09.2019 10:50,20.6,0.0,11.09.2019,10:50
11.09.2019 11:00,20.9,0.0,11.09.2019,11:00
11.09.2019 11:10,21.0,0.0,11.09.2019,11:10
11.09.2019 11:20,21.2,0.0,11.09.2019,11:20
11.09.2019 11:30,21.6,0.0,11.09.2019,11:30
11.09.2019 11:40,21.9,0.0,11.09.2019,11:40
11.09.2019 11:50,22.1,0.0,11.09.2019,11:50
11.09.2019 12:00,22.1,0.0,11.09.2019,12:00
11.09.2019 12:10,22.6,0.0,11.09.2019,12:10
11.09.2019 12:20,22.7,0.0,11.09.2019,12:20
11.09.2019 12:30,22.6,0.0,11.09.2019,12:30
11.09.2019 12:40,23.4,0.0,11.09.2019,12:40
11.09.2019 12:50,23.7,0.0,11.09.2019,12:50
11.09.2019 13:00,23.9,0.0,11.09.2019,13:00
11.09.2019 13:10,24.2,0.0,11.09.2019,13:10
11.09.2019 13:20,24.1,0.0,11.09.2019,13:20
11.09.2019 13:30,24.1,0.0,11.09.2019,13:30
11.09.2019 13:40,24.0,0.0,11.09.2019,13:40
11.09.2019 13:50,23.9,0.0,11.09.2019,13:50
11.09.2019 14:00,23.8,0.0,11.09.2019,14:00
11.09.2019 14:10,24.0,0.0,11.09.2019,14:10
11.09.2019 14:20,24.1,0.0,11.09.2019,14:20
11.09.2019 14:30,23.7,0.0,11.09.2019,14:30
11.09.2019 14:40,24.0,0.0,11.09.2019,14:40
11.09.2019 14:50,23.6,0.0,11.09.2019,14:50
11.09.2019 15:00,23.5,0.0,11.09.2019,15:00
11.09.2019 15:10,23.9,0.0,11.09.2019,15:10
11.09.2019 15:20,23.7,0.0,11.09.2019,15:20
11.09.2019 15:30,23.5,0.0,11.09.2019,15:30
11.09.2019 15:40,23.5,0.0,11.09.2019,15:40
11.09.2019 15:50,23.5,0.0,11.09.2019,15:50
11.09.2019 16:00,23.3,0.0,11.09.2019,16:00
11.09.2019 16:10,23.3,0.0,11.09.2019,16:10
11.09.2019 16:20,23.1,0.0,11.09.2019,16:20
11.09.2019 16:30,23.0,0.0,11.09.2019,16:30
11.09.2019 16:40,22.5,0.0,11.09.2019,16:40
11.09.2019 16:50,21.8,0.0,11.09.2019,16:50
11.09.2019 17:00,21.6,0.0,11.09.2019,17:00
11.09.2019 17:10,21.4,0.0,11.09.2019,17:10
11.09.2019 17:20,21.2,0.0,11.09.2019,17:20
11.09.2019 17:30,20.7,0.0,11.09.2019,17:30
11.09.2019 17:40,20.6,0.0,11.09.2019,17:40
11.09.2019 17:50,20.5,0.0,11.09.2019,17:50
11.09.2019 18:00,20.2,0.0,11.09.2019,18:00
11.09.2019 18:10,20.6,0.0,11.09.2019,18:10
11.09.2019 18:20,20.1,0.0,11.09.2019,18:20
11.09.2019 18:30,19.9,0.0,11.09.2019,18:30
11.09.2019 18:40,19.4,0.0,11.09.2019,18:40
11.09.2019 18:50,19.0,0.0,11.09.2019,18:50
11.09.2019 19:00,19.3,0.0,11.09.2019,19:00
11.09.2019 19:10,19.3,0.0,11.09.2019,19:10
11.09.2019 19:20,19.0,0.0,11.09.2019,19:20
11.09.2019 19:30,18.6,0.0,11.09.2019,19:30
11.09.2019 19:40,18.8,0.0,11.09.2019,19:40
11.09.2019 19:50,18.6,0.0,11.09.2019,19:50
11.09.2019 20:00,18.6,0.0,11.09.2019,20:00
11.09.2019 20:10,18.6,0.0,11.09.2019,20:10
11.09.2019 20:20,18.3,0.0,11.09.2019,20:20
11.09.2019 20:30,17.8,0.0,11.09.2019,20:30
11.09.2019 20:40,18.0,0.0,11.09.2019,20:40
11.09.2019 20:50,18.4,0.0,11.09.2019,20:50
11.09.2019 21:00,17.8,0.0,11.09.2019,21:00
11.09.2019 21:10,17.6,0.0,11.09.2019,21:10
11.09.2019 21:20,17.8,0.0,11.09.2019,21:20
11.09.2019 21:30,17.6,0.0,11.09.2019,21:30
11.09.2019 21:40,17.4,0.0,11.09.2019,21:40
11.09.2019 21:50,17.4,0.0,11.09.2019,21:50
11.09.2019 22:00,17.3,0.0,11.09.2019,22:00
11.09.2019 22:10,17.2,0.0,11.09.2019,22:10
11.09.2019 22:20,17.2,0.0,11.09.2019,22:20
11.09.2019 22:30,16.8,0.0,11.09.2019,22:30
11.09.2019 22:40,16.8,0.0,11.09.2019,22:40
11.09.2019 22:50,16.8,0.0,11.09.2019,22:50
11.09.2019 23:00,16.5,0.0,11.09.2019,23:00
11.09.2019 23:10,16.5,0.0,11.09.2019,23:10
11.09.2019 23:20,16.1,0.0,11.09.2019,23:20
11.09.2019 23:30,16.2,0.0,11.09.2019,23:30
11.09.2019 23:40,16.2,0.0,11.09.2019,23:40
11.09.2019 23:50,15.8,0.0,11.09.2019,23:50
12.09.2019 00:00,15.7,0.0,12.09.2019,00:00
12.09.2019 00:10,15.9,0.0,12.09.2019,00:10
12.09.2019 00:20,15.7,0.0,12.09.2019,00:20
12.09.2019 00:30,15.5,0.0,12.09.2019,00:30
12.09.2019 00:40,15.5,0.0,12.09.2019,00:40
12.09.2019 00:50,15.9,0.0,12.09.2019,00:50
12.09.2019 01:00,15.8,0.0,12.09.2019,01:00
12.09.2019 01:10,15.3,0.0,12.09.2019,01:10
12.09.2019 01:20,15.3,0.0,12.09.2019,01:20
12.09.2019 01:30,15.1,0.0,12.09.2019,01:30
12.09.2019 01:40,15.7,0.0,12.09.2019,01:40
12.09.2019 01:50,15.5,0.0,12.09.2019,01:50
12.09.2019 02:00,15.1,0.0,12.09.2019,02:00
12.09.2019 02:10,15.1,0.0,12.09.2019,02:10
12.09.2019 02:20,15.1,0.0,12.09.2019,02:20
12.09.2019 02:30,15.0,0.0,12.09.2019,02:30
12.09.2019 02:40,14.8,0.0,12.09.2019,02:40
12.09.2019 02:50,14.7,0.0,12.09.2019,02:50
12.09.2019 03:00,14.9,0.0,12.09.2019,03:00
12.09.2019 03:10,15.3,0.0,12.09.2019,03:10
12.09.2019 03:20,15.0,0.0,12.09.2019,03:20
12.09.2019 03:30,14.8,0.0,12.09.2019,03:30
12.09.2019 03:40,14.8,0.0,12.09.2019,03:40
12.09.2019 03:50,14.6,0.0,12.09.2019,03:50
12.09.2019 04:00,14.6,0.0,12.09.2019,04:00
12.09.2019 04:10,14.3,0.0,12.09.2019,04:10
12.09.2019 04:20,14.5,0.0,12.09.2019,04:20
12.09.2019 04:30,14.2,0.0,12.09.2019,04:30
12.09.2019 04:40,14.3,0.0,12.09.2019,04:40
12.09.2019 04:50,14.2,0.0,12.09.2019,04:50
12.09.2019 05:00,14.4,0.0,12.09.2019,05:00
12.09.2019 05:10,14.5,0.0,12.09.2019,05:10
12.09.2019 05:20,14.4,0.0,12.09.2019,05:20
12.09.2019 05:30,14.5,0.0,12.09.2019,05:30
12.09.2019 05:40,14.3,0.0,12.09.2019,05:40
12.09.2019 05:50,14.4,0.0,12.09.2019,05:50
12.09.2019 06:00,14.7,0.0,12.09.2019,06:00
12.09.2019 06:10,15.0,0.0,12.09.2019,06:10
12.09.2019 06:20,15.4,0.0,12.09.2019,06:20
12.09.2019 06:30,16.3,0.0,12.09.2019,06:30
12.09.2019 06:40,16.0,0.0,12.09.2019,06:40
12.09.2019 06:50,16.3,0.0,12.09.2019,06:50
12.09.2019 07:00,16.4,0.0,12.09.2019,07:00
12.09.2019 07:10,16.7,0.0,12.09.2019,07:10
12.09.2019 07:20,17.2,0.0,12.09.2019,07:20
12.09.2019 07:30,17.4,0.0,12.09.2019,07:30
12.09.2019 07:40,17.6,0.0,12.09.2019,07:40
12.09.2019 07:50,17.8,0.0,12.09.2019,07:50
12.09.2019 08:00,17.9,0.0,12.09.2019,08:00
12.09.2019 08:10,18.2,0.0,12.09.2019,08:10
12.09.2019 08:20,18.1,0.0,12.09.2019,08:20
12.09.2019 08:30,18.3,0.0,12.09.2019,08:30
12.09.2019 08:40,18.6,0.0,12.09.2019,08:40
12.09.2019 08:50,18.8,0.0,12.09.2019,08:50
12.09.2019 09:00,19.1,0.0,12.09.2019,09:00
12.09.2019 09:10,19.4,0.0,12.09.2019,09:10
12.09.2019 09:20,19.8,0.0,12.09.2019,09:20
12.09.2019 09:30,20.0,0.0,12.09.2019,09:30
12.09.2019 09:40,20.3,0.0,12.09.2019,09:40
12.09.2019 09:50,20.3,0.0,12.09.2019,09:50
12.09.2019 10:00,20.4,0.0,12.09.2019,10:00
12.09.2019 10:10,20.7,0.0,12.09.2019,10:10
12.09.2019 10:20,21.0,0.0,12.09.2019,10:20
12.09.2019 10:30,21.7,0.0,12.09.2019,10:30
12.09.2019 10:40,21.9,0.0,12.09.2019,10:40
12.09.2019 10:50,22.1,0.0,12.09.2019,10:50
12.09.2019 11:00,22.1,0.0,12.09.2019,11:00
12.09.2019 11:10,22.4,0.0,12.09.2019,11:10
12.09.2019 11:20,22.8,0.0,12.09.2019,11:20
12.09.2019 11:30,24.0,0.0,12.09.2019,11:30
12.09.2019 11:40,23.4,0.0,12.09.2019,11:40
12.09.2019 11:50,23.6,0.0,12.09.2019,11:50
12.09.2019 12:00,23.8,0.0,12.09.2019,12:00
12.09.2019 12:10,24.2,0.0,12.09.2019,12:10
12.09.2019 12:20,24.5,0.0,12.09.2019,12:20
12.09.2019 12:30,24.2,0.0,12.09.2019,12:30
12.09.2019 12:40,24.7,0.0,12.09.2019,12:40
12.09.2019 12:50,25.0,0.0,12.09.2019,12:50
12.09.2019 13:00,24.9,0.0,12.09.2019,13:00
12.09.2019 13:10,25.2,0.0,12.09.2019,13:10
12.09.2019 13:20,25.0,0.0,12.09.2019,13:20
12.09.2019 13:30,25.2,0.0,12.09.2019,13:30
12.09.2019 13:40,25.3,0.0,12.09.2019,13:40
12.09.2019 13:50,25.1,0.0,12.09.2019,13:50
12.09.2019 14:00,25.3,0.0,12.09.2019,14:00
12.09.2019 14:10,25.5,0.0,12.09.2019,14:10
12.09.2019 14:20,25.4,0.0,12.09.2019,14:20
12.09.2019 14:30,25.3,0.0,12.09.2019,14:30
12.09.2019 14:40,25.7,0.0,12.09.2019,14:40
12.09.2019 14:50,25.7,0.0,12.09.2019,14:50
12.09.2019 15:00,25.2,0.0,12.09.2019,15:00
12.09.2019 15:10,25.3,0.0,12.09.2019,15:10
12.09.2019 15:20,25.1,0.0,12.09.2019,15:20
12.09.2019 15:30,25.4,0.0,12.09.2019,15:30
12.09.2019 15:40,25.3,0.0,12.09.2019,15:40
12.09.2019 15:50,25.2,0.0,12.09.2019,15:50
12.09.2019 16:00,25.2,0.0,12.09.2019,16:00
12.09.2019 16:10,25.2,0.0,12.09.2019,16:10
12.09.2019 16:20,24.8,0.0,12.09.2019,16:20
12.09.2019 16:30,23.8,0.0,12.09.2019,16:30
12.09.2019 16:40,23.5,0.0,12.09.2019,16:40
12.09.2019 16:50,23.9,0.0,12.09.2019,16:50
12.09.2019 17:00,23.6,0.0,12.09.2019,17:00
12.09.2019 17:10,23.4,0.0,12.09.2019,17:10
12.09.2019 17:20,22.8,0.0,12.09.2019,17:20
12.09.2019 17:30,22.6,0.0,12.09.2019,17:30
12.09.2019 17:40,22.3,0.0,12.09.2019,17:40
12.09.2019 17:50,21.9,0.0,12.09.2019,17:50
12.09.2019 18:00,21.6,0.0,12.09.2019,18:00
12.09.2019 18:10,21.2,0.0,12.09.2019,18:10
12.09.2019 18:20,21.4,0.0,12.09.2019,18:20
12.09.2019 18:30,21.2,0.0,12.09.2019,18:30
12.09.2019 18:40,20.9,0.0,12.09.2019,18:40
12.09.2019 18:50,20.5,0.0,12.09.2019,18:50
12.09.2019 19:00,21.9,0.0,12.09.2019,19:00
12.09.2019 19:10,20.9,0.0,12.09.2019,19:10
12.09.2019 19:20,21.2,0.0,12.09.2019,19:20
12.09.2019 19:30,20.7,0.0,12.09.2019,19:30
12.09.2019 19:40,20.4,0.0,12.09.2019,19:40
12.09.2019 19:50,20.1,0.0,12.09.2019,19:50
12.09.2019 20:00,19.7,0.0,12.09.2019,20:00
12.09.2019 20:10,19.7,0.0,12.09.2019,20:10
12.09.2019 20:20,19.7,0.0,12.09.2019,20:20
12.09.2019 20:30,19.4,0.0,12.09.2019,20:30
12.09.2019 20:40,19.4,0.0,12.09.2019,20:40
12.09.2019 20:50,19.3,0.0,12.09.2019,20:50
12.09.2019 21:00,19.2,0.0,12.09.2019,21:00
12.09.2019 21:10,18.9,0.0,12.09.2019,21:10
12.09.2019 21:20,18.9,0.0,12.09.2019,21:20
12.09.2019 21:30,18.8,0.0,12.09.2019,21:30
12.09.2019 21:40,18.9,0.0,12.09.2019,21:40
12.09.2019 21:50,18.5,0.0,12.09.2019,21:50
12.09.2019 22:00,18.2,0.0,12.09.2019,22:00
12.09.2019 22:10,18.0,0.0,12.09.2019,22:10
12.09.2019 22:20,18.1,0.0,12.09.2019,22:20
12.09.2019 22:30,18.0,0.0,12.09.2019,22:30
12.09.2019 22:40,17.7,0.0,12.09.2019,22:40
12.09.2019 22:50,17.6,0.0,12.09.2019,22:50
12.09.2019 23:00,17.7,0.0,12.09.2019,23:00
12.09.2019 23:10,17.5,0.0,12.09.2019,23:10
12.09.2019 23:20,17.5,0.0,12.09.2019,23:20
12.09.2019 23:30,17.4,0.0,12.09.2019,23:30
12.09.2019 23:40,17.7,0.0,12.09.2019,23:40
12.09.2019 23:50,18.0,0.0,12.09.2019,23:50
13.09.2019 00:00,17.3,0.0,13.09.2019,00:00
13.09.2019 00:10,17.4,0.0,13.09.2019,00:10
13.09.2019 00:20,17.5,0.0,13.09.2019,00:20
